EDISON_domain,competency_id,skill_type,skill_label
DSBA,DSBA01_InformationNeeds,knowledge,business_use_case_analysis
DSBA,DSBA01_InformationNeeds,skills_methods,develop_crm_ux_requirements
DSBA,DSBA01_InformationNeeds,skills_methods,apply_business_use_case_analysis
DSBA,DSBA01_InformationNeeds,skills_methods,use_data_warehouse_technologies
DSBA,DSBA01_InformationNeeds,skills_methods,collaborate_with_stakeholders
DSBA,DSBA01_InformationNeeds,skills_methods,integrate_data_analysis_into_organisation
DSBA,DSBA01_InformationNeeds,skills_methods,identify_new_data_sources
DSBA,DSBA01_InformationNeeds,skills_methods,analyse_modern_data_sources
DSBA,DSBA01_InformationNeeds,skills_methods,integrate_data_from_multiple_sources
DSBA,DSBA01_InformationNeeds,skills_tools,relational_databases
DSBA,DSBA01_InformationNeeds,skills_tools,warehouse_mdm_cep_tools
DSBA,DSBA01_InformationNeeds,skills_tools,nosql_databases
DSBA,DSBA01_InformationNeeds,skills_tools,data_warehouse_platforms
DSBA,DSBA01_InformationNeeds,skills_tools,backup_and_storage_systems
DSBA,DSBA01_InformationNeeds,skills_tools,fair_data_management_tools
DSBA,DSBA01_InformationNeeds,skills_tools,data_archive_software
DSBA,DSBA01_InformationNeeds,skills_tools,web_api_access_tools
DSBA,DSBA01_InformationNeeds,skills_tools,web_data_collection_tools
DSBA,DSBA01_InformationNeeds,skills_tools,other_data_collection_tools
DSBA,DSBA02_FuzzyConcepts,knowledge,business_process_management
DSBA,DSBA02_FuzzyConcepts,knowledge,econometrics
DSBA,DSBA02_FuzzyConcepts,knowledge,business_use_case_analysis
DSBA,DSBA02_FuzzyConcepts,knowledge,risk_management
DSBA,DSBA02_FuzzyConcepts,knowledge,key_performance_indicators
DSBA,DSBA02_FuzzyConcepts,skills_methods,business_process_optimization
DSBA,DSBA02_FuzzyConcepts,skills_methods,use_econometrics_for_analysis
DSBA,DSBA02_FuzzyConcepts,skills_methods,apply_business_use_case_analysis
DSBA,DSBA02_FuzzyConcepts,skills_methods,mechanism_design_or_lda
DSBA,DSBA02_FuzzyConcepts,skills_methods,measure_kpis
DSBA,DSBA02_FuzzyConcepts,skills_methods,interpret_insights
DSBA,DSBA02_FuzzyConcepts,skills_methods,identify_research_problems
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,business_analytics_and_bi
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,business_process_management
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,econometrics
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,business_use_case_analysis
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,data_warehouse_technologies
DSBA,DSBA03_BusinessAnalyticsAndBI,knowledge,key_performance_indicators
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,use_ba_bi
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,business_process_optimization
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,use_econometrics_for_analysis
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,apply_business_use_case_analysis
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,use_data_warehouse_technologies
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,mechanism_design_or_lda
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,measure_kpis
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_methods,integrate_data_analysis_into_organisation
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_tools,data_warehouse_platforms
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_tools,data_archive_software
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_tools,bi_tools
DSBA,DSBA03_BusinessAnalyticsAndBI,skills_tools,analytics_tools
DSBA,DSBA04_ProcessOptimization,knowledge,business_analytics_and_bi
DSBA,DSBA04_ProcessOptimization,knowledge,business_process_management
DSBA,DSBA04_ProcessOptimization,knowledge,agile_data_driven_methodologies
DSBA,DSBA04_ProcessOptimization,knowledge,econometrics
DSBA,DSBA04_ProcessOptimization,knowledge,business_use_case_analysis
DSBA,DSBA04_ProcessOptimization,knowledge,data_warehouse_technologies
DSBA,DSBA04_ProcessOptimization,knowledge,key_performance_indicators
DSBA,DSBA04_ProcessOptimization,skills_methods,use_ba_bi
DSBA,DSBA04_ProcessOptimization,skills_methods,business_process_optimization
DSBA,DSBA04_ProcessOptimization,skills_methods,apply_agile_data_driven_methodologies
DSBA,DSBA04_ProcessOptimization,skills_methods,use_econometrics_for_analysis
DSBA,DSBA04_ProcessOptimization,skills_methods,apply_business_use_case_analysis
DSBA,DSBA04_ProcessOptimization,skills_methods,use_data_warehouse_technologies
DSBA,DSBA04_ProcessOptimization,skills_methods,mechanism_design_or_lda
DSBA,DSBA04_ProcessOptimization,skills_methods,collaborate_with_stakeholders
DSBA,DSBA04_ProcessOptimization,skills_methods,measure_kpis
DSBA,DSBA04_ProcessOptimization,skills_tools,data_warehouse_platforms
DSBA,DSBA04_ProcessOptimization,skills_tools,data_archive_software
DSBA,DSBA04_ProcessOptimization,skills_tools,bi_tools
DSBA,DSBA05_CustomerRelationshipManagement,knowledge,econometrics
DSBA,DSBA05_CustomerRelationshipManagement,knowledge,customer_relationship_management
DSBA,DSBA05_CustomerRelationshipManagement,knowledge,data_driven_marketing
DSBA,DSBA05_CustomerRelationshipManagement,skills_methods,use_econometrics_for_analysis
DSBA,DSBA05_CustomerRelationshipManagement,skills_methods,develop_crm_ux_requirements
DSBA,DSBA05_CustomerRelationshipManagement,skills_methods,use_data_driven_marketing_technologies
DSBA,DSBA05_CustomerRelationshipManagement,skills_methods,mechanism_design_or_lda
DSBA,DSBA05_CustomerRelationshipManagement,skills_methods,collaborate_with_stakeholders
DSBA,DSBA05_CustomerRelationshipManagement,skills_tools,crm_tools
DSBA,DSBA06_DataDrivenMarketing,knowledge,business_analytics_and_bi
DSBA,DSBA06_DataDrivenMarketing,knowledge,customer_relationship_management
DSBA,DSBA06_DataDrivenMarketing,knowledge,data_driven_marketing
DSBA,DSBA06_DataDrivenMarketing,knowledge,risk_management
DSBA,DSBA06_DataDrivenMarketing,skills_methods,use_ba_bi
DSBA,DSBA06_DataDrivenMarketing,skills_methods,develop_crm_ux_requirements
DSBA,DSBA06_DataDrivenMarketing,skills_methods,use_data_driven_marketing_technologies
DSBA,DSBA06_DataDrivenMarketing,skills_methods,collaborate_with_stakeholders
DSBA,DSBA06_DataDrivenMarketing,skills_methods,measure_kpis
DSBA,DSBA06_DataDrivenMarketing,skills_methods,integrate_data_analysis_into_organisation
DSBA,DSBA06_DataDrivenMarketing,skills_tools,crm_tools
DSBA,DSBA06_DataDrivenMarketing,skills_tools,bi_tools
DSBA,DSBA06_DataDrivenMarketing,skills_tools,analytics_tools
DSBA,DSBA07_BusinessAndOrganization,knowledge,business_process_management
DSBA,DSBA07_BusinessAndOrganization,knowledge,agile_data_driven_methodologies
DSBA,DSBA07_BusinessAndOrganization,knowledge,business_use_case_analysis
DSBA,DSBA07_BusinessAndOrganization,knowledge,risk_management
DSBA,DSBA07_BusinessAndOrganization,knowledge,data_science_process_models
DSBA,DSBA07_BusinessAndOrganization,knowledge,organisational_workflow
DSBA,DSBA07_BusinessAndOrganization,knowledge,data_lifecycle
DSBA,DSBA07_BusinessAndOrganization,skills_methods,apply_agile_data_driven_methodologies
DSBA,DSBA07_BusinessAndOrganization,skills_methods,apply_business_use_case_analysis
DSBA,DSBA07_BusinessAndOrganization,skills_methods,collaborate_with_stakeholders
DSBA,DSBA07_BusinessAndOrganization,skills_methods,integrate_data_analysis_into_organisation
DSBA,DSBA07_BusinessAndOrganization,skills_methods,apply_data_science_process_models
DSBA,DSBA07_BusinessAndOrganization,skills_methods,implement_data_lifecycle_support
DSBA,DSBA07_BusinessAndOrganization,skills_methods,apply_data_lifecycle_management_model
DSBA,DSBA07_BusinessAndOrganization,skills_methods,apply_research_use_case_analysis
DSBA,DSBA07_BusinessAndOrganization,skills_tools,data_lifecycle_management_tools
DSBA,DSBA08_DomainKnowledge,knowledge,domain_knowledge
DSBA,DSBA08_DomainKnowledge,skills_methods,apply_domain_knowledge
DSTF,DSTF01_AlgorithmsAndDataStructures,knowledge,data_formats_and_structures
DSTF,DSTF01_AlgorithmsAndDataStructures,knowledge,algorithms_and_data_structures
DSTF,DSTF01_AlgorithmsAndDataStructures,skills_methods,design_efficient_algorithms_for_data_analysis
DSTF,DSTF01_AlgorithmsAndDataStructures,skills_methods,solve_development_issues
DSTF,DSTF02_Mathematics,knowledge,mathematics
DSTF,DSTF03_ComputerScienceBasics,knowledge,systems_engineering_principles
DSTF,DSTF03_ComputerScienceBasics,knowledge,operating_systems
DSTF,DSTF03_ComputerScienceBasics,knowledge,computational_theory
DSTF,DSTF03_ComputerScienceBasics,skills_methods,use_systems_engineering_principles
DSTF,DSTF04_Complexity,knowledge,programming_fundamentals
DSTF,DSTF04_Complexity,knowledge,computational_theory
DSTF,DSTF04_Complexity,knowledge,programming_paradigms_and_design_patterns
DSTF,DSTF04_Complexity,knowledge,time_and_space_complexity
DSAD,DSAD01_Programming,knowledge,programming_fundamentals
DSAD,DSAD01_Programming,knowledge,user_interface_design_dashboards
DSAD,DSAD01_Programming,knowledge,development_issues
DSAD,DSAD01_Programming,knowledge,mathematics
DSAD,DSAD01_Programming,knowledge,algorithms_and_data_structures
DSAD,DSAD01_Programming,knowledge,programming_paradigms_and_design_patterns
DSAD,DSAD01_Programming,skills_methods,design_efficient_algorithms_for_data_analysis
DSAD,DSAD01_Programming,skills_methods,use_programming_languages_for_applications
DSAD,DSAD01_Programming,skills_methods,work_with_modern_development_environments
DSAD,DSAD01_Programming,skills_methods,solve_development_issues
DSAD,DSAD01_Programming,skills_methods,identify_development_issues
DSAD,DSAD01_Programming,skills_tools,data_analytics_programming_languages_and_libraries
DSAD,DSAD01_Programming,skills_tools,scripting_languages
DSAD,DSAD01_Programming,skills_tools,high_performance_programming_languages
DSAD,DSAD01_Programming,skills_tools,programming_languages
DSAD,DSAD01_Programming,skills_tools,integrated_development_environments
DSAD,DSAD02_LibrariesAndTools,knowledge,programming_fundamentals
DSAD,DSAD02_LibrariesAndTools,knowledge,programming_paradigms_and_design_patterns
DSAD,DSAD02_LibrariesAndTools,skills_methods,design_efficient_algorithms_for_data_analysis
DSAD,DSAD02_LibrariesAndTools,skills_methods,use_programming_libraries
DSAD,DSAD02_LibrariesAndTools,skills_methods,work_with_modern_development_environments
DSAD,DSAD02_LibrariesAndTools,skills_tools,programming_languages
DSAD,DSAD02_LibrariesAndTools,skills_tools,programming_frameworks
DSAD,DSAD02_LibrariesAndTools,skills_tools,integrated_development_environments
DSAD,DSAD02_LibrariesAndTools,skills_tools,programming_libraries
DSAD,DSAD03_SoftwareEngineering,knowledge,software_engineering_principles
DSAD,DSAD03_SoftwareEngineering,knowledge,software_requirements
DSAD,DSAD03_SoftwareEngineering,knowledge,software_modelling
DSAD,DSAD03_SoftwareEngineering,knowledge,project_management
DSAD,DSAD03_SoftwareEngineering,knowledge,documentation
DSAD,DSAD03_SoftwareEngineering,knowledge,programming_paradigms_and_design_patterns
DSAD,DSAD03_SoftwareEngineering,skills_methods,use_agile_development_technologies
DSAD,DSAD03_SoftwareEngineering,skills_methods,collaborate_with_stakeholders
DSAD,DSAD03_SoftwareEngineering,skills_methods,apply_research_use_case_analysis
DSAD,DSAD03_SoftwareEngineering,skills_methods,apply_project_management_workflow
DSAD,DSAD03_SoftwareEngineering,skills_tools,project_management_platforms
DSAD,DSAD03_SoftwareEngineering,skills_tools,software_modelling_tools
DSAD,DSAD03_SoftwareEngineering,skills_tools,documentation_tools
DSAD,DSAD04_DevelopmentPipelines,knowledge,version_control_systems
DSAD,DSAD04_DevelopmentPipelines,knowledge,development_pipelines_devops
DSAD,DSAD04_DevelopmentPipelines,skills_methods,apply_version_control_mechanisms
DSAD,DSAD04_DevelopmentPipelines,skills_methods,implement_devops_solutions
DSAD,DSAD04_DevelopmentPipelines,skills_tools,version_control_platforms
DSAD,DSAD04_DevelopmentPipelines,skills_tools,devops_platforms
DSAD,DSAD04_DevelopmentPipelines,skills_tools,containerization_and_orchestration_tools
DSPC,DSPC01_Leadership,personal_skills,prioritizing_tasks
DSPC,DSPC01_Leadership,personal_skills,data_driven_decision_making
DSPC,DSPC01_Leadership,personal_skills,metrics_and_validation_acumen
DSPC,DSPC01_Leadership,personal_skills,agile_workflow
DSPC,DSPC01_Leadership,personal_skills,cross_functional_communication
DSPC,DSPC01_Leadership,personal_skills,effective_communication
DSPC,DSPC01_Leadership,personal_skills,planning_and_organizing
DSPC,DSPC01_Leadership,personal_skills,business_fundamentals
DSPC,DSPC01_Leadership,personal_skills,customer_focus
DSPC,DSPC01_Leadership,personal_skills,professional_networking
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,prioritizing_tasks
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,data_value_recognition
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,metrics_and_validation_acumen
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,understand_limitations_of_technology
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,statistical_solution_awareness
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,analytical_storytelling
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,system_and_design_thinking
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,planning_and_organizing
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,business_fundamentals
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,customer_focus
DSPC,DSPC02_WorkplaceCompetencies,personal_skills,working_with_tools_and_technology
DSPC,DSPC03_Communication,personal_skills,ask_the_right_questions
DSPC,DSPC03_Communication,personal_skills,cross_functional_communication
DSPC,DSPC03_Communication,personal_skills,analytical_storytelling
DSPC,DSPC03_Communication,personal_skills,effective_communication
DSPC,DSPC03_Communication,personal_skills,collaboration
DSPC,DSPC04_PersonalImprovement,personal_skills,iterative_development
DSPC,DSPC04_PersonalImprovement,personal_skills,understand_limitations_of_technology
DSPC,DSPC04_PersonalImprovement,personal_skills,life_long_learning
DSPC,DSPC04_PersonalImprovement,personal_skills,creative_and_curious_attitude
DSPC,DSPC04_PersonalImprovement,personal_skills,critical_thinking_and_problem_solving
DSPC,DSPC04_PersonalImprovement,personal_skills,system_and_design_thinking
DSPC,DSPC04_PersonalImprovement,personal_skills,creativity_and_attitude
DSPC,DSPC04_PersonalImprovement,personal_skills,life_long_learning
DSPC,DSPC05_Teamwork,personal_skills,ask_the_right_questions
DSPC,DSPC05_Teamwork,personal_skills,agile_workflow
DSPC,DSPC05_Teamwork,personal_skills,cross_functional_communication
DSPC,DSPC05_Teamwork,personal_skills,effective_communication
DSPC,DSPC05_Teamwork,personal_skills,collaboration
DSPC,DSPC05_Teamwork,personal_skills,planning_and_organizing
DSPC,DSPC06_ProblemSolving,personal_skills,ask_the_right_questions
DSPC,DSPC06_ProblemSolving,personal_skills,data_driven_decision_making
DSPC,DSPC06_ProblemSolving,personal_skills,metrics_and_validation_acumen
DSPC,DSPC06_ProblemSolving,personal_skills,understand_limitations_of_technology
DSPC,DSPC06_ProblemSolving,personal_skills,creative_and_curious_attitude
DSPC,DSPC06_ProblemSolving,personal_skills,critical_thinking_and_problem_solving
DSPC,DSPC06_ProblemSolving,personal_skills,system_and_design_thinking
DSPC,DSPC06_ProblemSolving,personal_skills,customer_focus
DSPC,DSPC06_ProblemSolving,personal_skills,working_with_tools_and_technology
DSPC,DSPC07_EthicalThinking,personal_skills,ethical_data_use
DSPC,DSPC07_EthicalThinking,personal_skills,ethics
